image,method,ratio,speedup,sim_vs_baseline,sim_vs_gt,baseline_acc,time
000000443498.jpg,attention,0.3,1.2507413975453718,0.6456212997436523,0.5625976920127869,0.7447940707206726,7.4144604169996455
000000443498.jpg,attention,0.5,1.472882582609987,0.6551975011825562,0.5166057348251343,0.7447940707206726,6.296206291997805
000000443498.jpg,attention,0.7,1.0681805522443757,0.599851131439209,0.41192427277565,0.7447940707206726,8.681652707979083
000000443498.jpg,similarity,0.1,8.116562066937647,0.7041522264480591,0.6997595429420471,0.7447940707206726,1.1425493340066168
000000443498.jpg,similarity,0.3,7.205940074322179,0.8042868971824646,0.7509211301803589,0.7447940707206726,1.2869344580103643
000000443498.jpg,similarity,0.5,5.738579140472586,0.8480771780014038,0.8009427785873413,0.7447940707206726,1.616005000018049
000000443498.jpg,similarity,0.7,7.480283914721451,0.7803719639778137,0.7481542825698853,0.7447940707206726,1.2397353749838658
000000443498.jpg,norm,0.1,5.042129032433414,0.7189031839370728,0.6729638576507568,0.7447940707206726,1.8392176250054035
000000443498.jpg,norm,0.3,1.0927039713218618,0.8567860722541809,0.6171116232872009,0.7447940707206726,8.486811457987642
000000443498.jpg,norm,0.5,5.083344670840144,0.7873252630233765,0.7072545289993286,0.7447940707206726,1.824305291986093
000000443498.jpg,norm,0.7,5.621011321967553,0.837814450263977,0.7925419211387634,0.7447940707206726,1.6498049999936484
000000494634.jpg,baseline,1.0,1.0,1.0,0.7733854055404663,0.7733854055404663,2.032742583018262
000000494634.jpg,attention,0.1,0.7992474206999682,0.2709035873413086,0.24146567285060883,0.7733854055404663,2.5433207919995766
000000494634.jpg,attention,0.3,0.27444042948815356,0.21363559365272522,0.2286999225616455,0.7733854055404663,7.406862709001871
000000494634.jpg,attention,0.5,0.2441529396305526,0.3876814544200897,0.3661651611328125,0.7733854055404663,8.325693666003644
000000494634.jpg,attention,0.7,0.28522318003094155,0.5432620048522949,0.37305164337158203,0.7733854055404663,7.126849167019827
000000494634.jpg,similarity,0.1,1.732072727711765,0.36275428533554077,0.3577653467655182,0.7733854055404663,1.1735896250174847
000000494634.jpg,similarity,0.3,2.038429207361701,0.2636611759662628,0.21444480121135712,0.7733854055404663,0.9972102909814566
000000494634.jpg,similarity,0.5,0.25981890265887414,0.6780760288238525,0.5979635715484619,0.7733854055404663,7.823690124991117
000000494634.jpg,similarity,0.7,0.3780162647587055,0.7504835724830627,0.6360142230987549,0.7733854055404663,5.377394499984803
000000494634.jpg,norm,0.1,1.0065216179127126,0.7149077653884888,0.6665738821029663,0.7733854055404663,2.0195717079914175
000000494634.jpg,norm,0.3,0.22063562318731703,0.8402100801467896,0.7195117473602295,0.7733854055404663,9.213120500004152
000000494634.jpg,norm,0.5,0.22747854938435713,0.7672356963157654,0.6507970690727234,0.7733854055404663,8.93597479199525
000000494634.jpg,norm,0.7,0.3167741497192363,0.7864319086074829,0.7213826179504395,0.7733854055404663,6.417009041993879
000000410221.jpg,baseline,1.0,1.0,1.0,0.5752707719802856,0.5752707719802856,7.027379708975786
000000410221.jpg,attention,0.1,3.82409828511308,0.7060420513153076,0.6279067993164062,0.5752707719802856,1.8376566670194734
000000410221.jpg,attention,0.3,5.490000466899487,0.7521922588348389,0.7588050961494446,0.5752707719802856,1.280032625014428
000000410221.jpg,attention,0.5,4.696527404952128,0.7641136646270752,0.6964686512947083,0.5752707719802856,1.4962927080050576
000000410221.jpg,attention,0.7,0.8486321555369241,0.7744300365447998,0.611943781375885,0.5752707719802856,8.28083129200968
000000410221.jpg,similarity,0.1,8.931818277607336,0.5020166635513306,0.6749895215034485,0.5752707719802856,0.7867804169945884
000000410221.jpg,similarity,0.3,6.469732192944541,0.6359224319458008,0.7158949375152588,0.5752707719802856,1.0861932919942774
000000410221.jpg,similarity,0.5,5.28931051310784,0.7689778804779053,0.677875280380249,0.5752707719802856,1.3286003329849336
000000410221.jpg,similarity,0.7,9.349914943168187,0.5056298971176147,0.7947355508804321,0.5752707719802856,0.7515982500044629
000000410221.jpg,norm,0.1,4.168024760577889,0.5871984958648682,0.5841651558876038,0.5752707719802856,1.6860215839988086
000000410221.jpg,norm,0.3,0.8412567272600808,0.9336907267570496,0.6524744033813477,0.5752707719802856,8.353430624993052
000000410221.jpg,norm,0.5,4.677360673464118,0.5413663983345032,0.8472594618797302,0.5752707719802856,1.5024241660139523
000000410221.jpg,norm,0.7,4.399348903387432,0.5981876850128174,0.8851782083511353,0.5752707719802856,1.5973681249888614
000000374727.jpg,baseline,1.0,1.0,1.0,0.6813946962356567,0.6813946962356567,6.7472778749943245
000000374727.jpg,attention,0.1,3.0246113856234684,0.6614222526550293,0.46194344758987427,0.6813946962356567,2.230791667010635
000000374727.jpg,attention,0.3,4.004681752629266,0.6831476092338562,0.41752028465270996,0.6813946962356567,1.6848474589933176
000000374727.jpg,attention,0.5,0.7971692431705568,0.8242807388305664,0.5809890031814575,0.6813946962356567,8.464046917011729
000000374727.jpg,attention,0.7,0.7399957013206887,0.7363693118095398,0.620881199836731,0.6813946962356567,9.117996040993603
000000374727.jpg,similarity,0.1,8.132166117505838,0.7346827983856201,0.7731806039810181,0.6813946962356567,0.8297024159983266
000000374727.jpg,similarity,0.3,5.707228063214127,0.8412870168685913,0.60884028673172,0.6813946962356567,1.18223379200208
000000374727.jpg,similarity,0.5,3.225321134090363,0.8407378196716309,0.659024715423584,0.6813946962356567,2.0919708749861456
000000374727.jpg,similarity,0.7,1.3860311584358518,0.9614070653915405,0.7008512020111084,0.6813946962356567,4.868056417006301
000000374727.jpg,norm,0.1,2.7967697510592577,0.686644434928894,0.6427845358848572,0.6813946962356567,2.4125253329984844
000000374727.jpg,norm,0.3,1.4194854394608454,0.930927574634552,0.6298328638076782,0.6813946962356567,4.753326584002934
000000374727.jpg,norm,0.5,1.3486450393286258,0.9430214762687683,0.6428306698799133,0.6813946962356567,5.003005000005942
000000374727.jpg,norm,0.7,0.8458444182363174,0.8574345111846924,0.6889922618865967,0.6813946962356567,7.976972749980632
000000060102.jpg,baseline,1.0,1.0,1.0,0.618950605392456,0.618950605392456,6.544859333982458
000000060102.jpg,attention,0.1,4.4674806459918415,0.7191796898841858,0.5276092290878296,0.618950605392456,1.465000041993335
000000060102.jpg,attention,0.3,3.6704208116765695,0.7033013105392456,0.579977810382843,0.618950605392456,1.783135959005449
000000060102.jpg,attention,0.5,0.8643315626354234,0.5530329942703247,0.18777194619178772,0.618950605392456,7.572162833006587
000000060102.jpg,attention,0.7,0.808520473662741,0.6984717845916748,0.333238422870636,0.618950605392456,8.094859125005314
000000060102.jpg,similarity,0.1,2.743702432013964,0.7914343476295471,0.6798642873764038,0.618950605392456,2.3854115000285674
000000060102.jpg,similarity,0.3,4.936560905458858,0.7171316146850586,0.692256510257721,0.618950605392456,1.325793291995069
000000060102.jpg,similarity,0.5,3.4555231528647763,0.7550992369651794,0.7160661220550537,0.618950605392456,1.894028500013519
000000060102.jpg,similarity,0.7,3.485388964715892,0.7465859651565552,0.715337872505188,0.618950605392456,1.8777988340007141
000000060102.jpg,norm,0.1,1.9492646681033414,0.8714569807052612,0.7445143461227417,0.618950605392456,3.3576042499917094
000000060102.jpg,norm,0.3,0.7886918123646708,0.8242532014846802,0.6824663877487183,0.618950605392456,8.298373625002569
000000060102.jpg,norm,0.5,1.9431695070387944,0.8397704362869263,0.679130494594574,0.618950605392456,3.3681360839982517
000000060102.jpg,norm,0.7,3.156847927519976,0.7325866222381592,0.7057243585586548,0.618950605392456,2.073226042004535
000000534827.jpg,baseline,1.0,1.0,1.0,0.5545741319656372,0.5545741319656372,5.880579375021625
000000534827.jpg,attention,0.1,3.2604447078065495,0.2410789281129837,0.02143491804599762,0.5545741319656372,1.8036126669903751
000000534827.jpg,attention,0.3,1.3961749427464942,0.6924474835395813,0.37473970651626587,0.5545741319656372,4.2119215830171015
000000534827.jpg,attention,0.5,2.2235011503282536,0.5657942295074463,0.35724711418151855,0.5545741319656372,2.6447386250074487
000000534827.jpg,attention,0.7,2.011993949392742,0.7158306837081909,0.568257749080658,0.5545741319656372,2.9227619580051396
000000534827.jpg,similarity,0.1,6.006660169065248,0.7264702320098877,0.698806881904602,0.5545741319656372,0.9790098340017721
000000534827.jpg,similarity,0.3,2.7913996845003357,0.8845421075820923,0.49791955947875977,0.5545741319656372,2.1066776670049876
000000534827.jpg,similarity,0.5,5.32748860716577,0.9275017976760864,0.6065254807472229,0.5545741319656372,1.1038182920019608
000000534827.jpg,similarity,0.7,4.871451498866615,0.8918803334236145,0.5794494152069092,0.5545741319656372,1.2071513749833684
000000534827.jpg,norm,0.1,2.9640994342356657,0.7934274673461914,0.7148697972297668,0.5545741319656372,1.9839345829968806
000000534827.jpg,norm,0.3,0.7137477938512055,0.9177005887031555,0.607623815536499,0.5545741319656372,8.239015833998565
000000534827.jpg,norm,0.5,0.8940273115636748,0.9524767994880676,0.5609415769577026,0.5545741319656372,6.577628333005123
000000534827.jpg,norm,0.7,2.2734695570028878,0.9008132219314575,0.5067060589790344,0.5545741319656372,2.5866101249994244
000000229659.jpg,baseline,1.0,1.0,1.0,0.5852130651473999,0.5852130651473999,6.716618582984665
000000229659.jpg,attention,0.1,1.6252822118385313,0.30127179622650146,0.25534701347351074,0.5852130651473999,4.132586042018374
000000229659.jpg,attention,0.3,2.479789737444906,0.34175676107406616,0.23377594351768494,0.5852130651473999,2.7085435839835554
000000229659.jpg,attention,0.5,1.737648397841094,0.3695986568927765,0.33073925971984863,0.5852130651473999,3.8653496250044554
000000229659.jpg,attention,0.7,0.9203964060580901,0.47612249851226807,0.43172577023506165,0.5852130651473999,7.29752804202144
000000229659.jpg,similarity,0.1,4.49256682579022,0.5587979555130005,0.4035702347755432,0.5852130651473999,1.4950514579832088
000000229659.jpg,similarity,0.3,3.2422531121051623,0.6596280336380005,0.4588714838027954,0.5852130651473999,2.071589832979953
000000229659.jpg,similarity,0.5,1.1738470621925414,0.7345693111419678,0.5572887659072876,0.5852130651473999,5.721885584003758
000000229659.jpg,similarity,0.7,0.9596707962178586,0.8782798051834106,0.6126043796539307,0.5852130651473999,6.998877750011161
000000229659.jpg,norm,0.1,3.9283256268193627,0.5507941246032715,0.4607585370540619,0.5852130651473999,1.7097917079809122
000000229659.jpg,norm,0.3,0.8094455357376612,0.5204694867134094,0.4795469641685486,0.5852130651473999,8.297801750013605
000000229659.jpg,norm,0.5,0.8111132549331699,0.9282752275466919,0.6083474159240723,0.5852130651473999,8.280740749993129
000000229659.jpg,norm,0.7,0.8237459385237421,0.8606189489364624,0.6732453107833862,0.5852130651473999,8.15375016600592
000000231169.jpg,baseline,1.0,1.0,1.0,0.7430892586708069,0.7430892586708069,1.4336135410121642
000000231169.jpg,attention,0.1,1.2905499978332338,0.08107532560825348,0.20371249318122864,0.7430892586708069,1.1108547080075368
000000231169.jpg,attention,0.3,0.30628005793185087,0.560185432434082,0.6072415709495544,0.7430892586708069,4.68072766700061
000000231169.jpg,attention,0.5,0.23427362155086398,0.6260716915130615,0.6724607348442078,0.7430892586708069,6.119398042006651
000000231169.jpg,attention,0.7,0.23223421857895646,0.6190884113311768,0.6502713561058044,0.7430892586708069,6.173136541998247
000000231169.jpg,similarity,0.1,1.1127564353872257,0.6328754425048828,0.6304062008857727,0.7430892586708069,1.2883444170001894
000000231169.jpg,similarity,0.3,1.8367177577296763,0.7166589498519897,0.7458534240722656,0.7430892586708069,0.7805301249900367
000000231169.jpg,similarity,0.5,0.5948910606776627,0.5982406139373779,0.6047187447547913,0.7430892586708069,2.4098757499887142
000000231169.jpg,similarity,0.7,1.0277041157563638,0.6400711536407471,0.613029420375824,0.7430892586708069,1.394967208005255
000000231169.jpg,norm,0.1,0.7685563086839134,0.5083831548690796,0.6276301145553589,0.7430892586708069,1.8653331249952316
000000231169.jpg,norm,0.3,0.3472079645952683,0.6613267660140991,0.6404749155044556,0.7430892586708069,4.128976542007877
000000231169.jpg,norm,0.5,0.9036690589097753,0.6006581783294678,0.688024640083313,0.7430892586708069,1.586436457990203
000000231169.jpg,norm,0.7,0.26281942191571595,0.6308208703994751,0.5849086046218872,0.7430892586708069,5.454747333977139
000000485844.jpg,baseline,1.0,1.0,1.0,0.7573999166488647,0.7573999166488647,6.565054209000664
000000485844.jpg,attention,0.1,1.293501147159754,0.3255111277103424,0.2612800598144531,0.7573999166488647,5.075414291990455
000000485844.jpg,attention,0.3,1.7701118368663695,0.6351975202560425,0.5902016758918762,0.7573999166488647,3.7088358330074698
000000485844.jpg,attention,0.5,0.9386237810872243,0.5583821535110474,0.4825563132762909,0.7573999166488647,6.994340375007596
000000485844.jpg,attention,0.7,0.818601291083373,0.4658313989639282,0.3628961443901062,0.7573999166488647,8.019843457994284
000000485844.jpg,similarity,0.1,5.431190458813031,0.652051568031311,0.5960536003112793,0.7573999166488647,1.2087689170148224
000000485844.jpg,similarity,0.3,1.7119430651838374,0.879450261592865,0.7512661218643188,0.7573999166488647,3.834855458990205
000000485844.jpg,similarity,0.5,7.06207226172769,0.8082878589630127,0.7821458578109741,0.7573999166488647,0.9296214999922086
000000485844.jpg,similarity,0.7,5.847042068059579,0.711173951625824,0.6076106429100037,0.7573999166488647,1.122799208998913
000000485844.jpg,norm,0.1,2.0063616391936803,0.7329057455062866,0.6510374546051025,0.7573999166488647,3.2721190839947667
000000485844.jpg,norm,0.3,1.6482523830012359,0.9040939807891846,0.7432670593261719,0.7573999166488647,3.9830394159944262
000000485844.jpg,norm,0.5,1.9009276337626206,0.846259593963623,0.7557603120803833,0.7573999166488647,3.4536055409989785
000000485844.jpg,norm,0.7,2.8551569246185364,0.8489412069320679,0.7656228542327881,0.7573999166488647,2.2993672089942265
000000455624.jpg,baseline,1.0,1.0,1.0,0.6852278113365173,0.6852278113365173,2.927939916989999
000000455624.jpg,attention,0.1,1.0472837480024015,0.141484797000885,0.2996360659599304,0.6852278113365173,2.7957465420186054
000000455624.jpg,attention,0.3,0.7415884335858667,0.4361811876296997,0.5343860387802124,0.6852278113365173,3.9482006250182167
000000455624.jpg,attention,0.5,0.3518835835383588,0.4732193350791931,0.5464612245559692,0.6852278113365173,8.320763041992905
000000455624.jpg,attention,0.7,0.38563458428208675,0.5456140041351318,0.5499597787857056,0.6852278113365173,7.592524209001567
000000455624.jpg,similarity,0.1,2.2928446790587946,0.8453471660614014,0.580632209777832,0.6852278113365173,1.2769900829880498
000000455624.jpg,similarity,0.3,2.8911927358673646,0.7984756231307983,0.5753123164176941,0.6852278113365173,1.0127100420068018
000000455624.jpg,similarity,0.5,3.375769012181606,0.6693712472915649,0.6231913566589355,0.6852278113365173,0.8673401249980088
000000455624.jpg,similarity,0.7,2.2615711015970166,0.5735726952552795,0.6496496200561523,0.6852278113365173,1.2946486249857116
000000455624.jpg,norm,0.1,1.1383228497102424,0.6213469505310059,0.5745759010314941,0.6852278113365173,2.5721524589753244
000000455624.jpg,norm,0.3,2.3154770399950126,0.7977350950241089,0.6037517189979553,0.6852278113365173,1.2645082919916604
000000455624.jpg,norm,0.5,1.481964465257078,0.63088059425354,0.6094771027565002,0.6852278113365173,1.9757153330137953
000000455624.jpg,norm,0.7,1.1384493433123613,0.6553599834442139,0.8098948001861572,0.6852278113365173,2.5718666659959126
000000122217.jpg,baseline,1.0,1.0,1.0,0.5603644847869873,0.5603644847869873,2.134367499995278
000000122217.jpg,attention,0.1,1.6044719774539358,0.18688519299030304,0.05003838986158371,0.5603644847869873,1.3302616250002757
000000122217.jpg,attention,0.3,0.4014495054663776,0.29950863122940063,0.24759268760681152,0.5603644847869873,5.316652457986493
000000122217.jpg,attention,0.5,0.2538705294009531,0.30350950360298157,0.4423442482948303,0.5603644847869873,8.407307082990883
000000122217.jpg,attention,0.7,0.3482361669094475,0.1541437953710556,0.22031950950622559,0.5603644847869873,6.129080499988049
000000122217.jpg,similarity,0.1,2.269874062721568,0.5726863145828247,0.7309229373931885,0.5603644847869873,0.9403021670004819
000000122217.jpg,similarity,0.3,2.818355483039072,0.648635983467102,0.728181779384613,0.5603644847869873,0.757309541979339
000000122217.jpg,similarity,0.5,2.7873236061865763,0.8481009602546692,0.6203104257583618,0.5603644847869873,0.7657408329832833
000000122217.jpg,similarity,0.7,1.3554267024726785,0.9743249416351318,0.5979563593864441,0.5603644847869873,1.5746830840071198
000000122217.jpg,norm,0.1,1.2373370574781735,0.9069771766662598,0.5007779598236084,0.5603644847869873,1.7249685419956222
000000122217.jpg,norm,0.3,0.6611840537244864,0.8570103645324707,0.5438814759254456,0.5603644847869873,3.2280988749989774
000000122217.jpg,norm,0.5,1.8107579645799912,0.8481009602546692,0.6203104257583618,0.5603644847869873,1.1787149590090849
000000122217.jpg,norm,0.7,1.0822473709615108,0.9467253684997559,0.5771904587745667,0.5603644847869873,1.9721623329969589
000000292488.jpg,baseline,1.0,1.0,1.0,0.6747837066650391,0.6747837066650391,3.0030802500259597
000000292488.jpg,attention,0.1,0.5355350423742355,0.2554202675819397,0.3449319303035736,0.6747837066650391,5.607626042008633
000000292488.jpg,attention,0.3,0.6381882786758234,0.5394657254219055,0.597252368927002,0.6747837066650391,4.705633667006623
000000292488.jpg,attention,0.5,0.37724149758757647,0.5452500581741333,0.5785202980041504,0.6747837066650391,7.960630707995733
000000292488.jpg,attention,0.7,0.6039153097615831,0.5570020079612732,0.5312989950180054,0.6747837066650391,4.972684416978154
000000292488.jpg,similarity,0.1,3.6974252917256525,0.27870821952819824,0.6366652250289917,0.6747837066650391,0.8122084999922663
000000292488.jpg,similarity,0.3,3.840567115861143,0.4448189437389374,0.7157374024391174,0.6747837066650391,0.7819366670155432
000000292488.jpg,similarity,0.5,3.2662387938596633,0.4232867360115051,0.7625058889389038,0.6747837066650391,0.919430709007429
000000292488.jpg,similarity,0.7,2.4562335276081435,0.546013593673706,0.7209466695785522,0.6747837066650391,1.2226362910005264
000000292488.jpg,norm,0.1,2.4630888623358183,0.43494725227355957,0.6275761127471924,0.6747837066650391,1.2192334170104004
000000292488.jpg,norm,0.3,1.7342937661641442,0.7327613830566406,0.8122877478599548,0.6747837066650391,1.7315868329897057
000000292488.jpg,norm,0.5,2.346269711454382,0.4232867360115051,0.7625058889389038,0.6747837066650391,1.2799382080265786
000000292488.jpg,norm,0.7,1.6428564834847372,0.6224246025085449,0.7801844477653503,0.6747837066650391,1.8279626249859575
000000479126.jpg,baseline,1.0,1.0,1.0,0.7219918966293335,0.7219918966293335,2.618954833014868
000000479126.jpg,attention,0.1,1.3220285352972794,0.21749301254749298,0.2665944993495941,0.7219918966293335,1.9810123330098577
000000479126.jpg,attention,0.3,0.5301107615648972,0.47129905223846436,0.36072441935539246,0.7219918966293335,4.9403917499876115
000000479126.jpg,attention,0.5,0.481186755375868,0.43330827355384827,0.31825387477874756,0.7219918966293335,5.4426993340021
000000479126.jpg,attention,0.7,0.5274509929288902,0.4346228241920471,0.40691012144088745,0.7219918966293335,4.965304583980469
000000479126.jpg,similarity,0.1,1.519273626748704,0.7928696870803833,0.6445285081863403,0.7219918966293335,1.7238203750166576
000000479126.jpg,similarity,0.3,2.379939492333479,0.8065143823623657,0.5824599266052246,0.7219918966293335,1.1004291669814847
000000479126.jpg,similarity,0.5,1.7801003968089657,0.6415740847587585,0.6366900205612183,0.7219918966293335,1.4712399579875637
000000479126.jpg,similarity,0.7,2.1122435369180597,0.8340780735015869,0.5943746566772461,0.7219918966293335,1.2398924590088427
000000479126.jpg,norm,0.1,1.1432555191826381,0.7396448254585266,0.49604344367980957,0.7219918966293335,2.290786958008539
000000479126.jpg,norm,0.3,1.6041411321734538,0.829180121421814,0.6323044300079346,0.7219918966293335,1.6326212080020923
000000479126.jpg,norm,0.5,1.2658506895843409,0.8858071565628052,0.7790833115577698,0.7219918966293335,2.068928709020838
000000479126.jpg,norm,0.7,1.7286087028058859,0.8736165761947632,0.6264290809631348,0.7219918966293335,1.515065167011926
000000280779.jpg,baseline,1.0,1.0,1.0,0.6342648863792419,0.6342648863792419,2.3809357499994803
000000280779.jpg,attention,0.1,1.3400518306317326,0.5384378433227539,0.5992496609687805,0.6342648863792419,1.7767489999823738
000000280779.jpg,attention,0.3,0.772275997817281,0.45572108030319214,0.3965631127357483,0.6342648863792419,3.0830114579875953
000000280779.jpg,attention,0.5,0.3593864785571057,0.46858322620391846,0.4765438735485077,0.6342648863792419,6.62500091700349
000000280779.jpg,attention,0.7,0.5163935005491009,0.4847918152809143,0.48594871163368225,0.6342648863792419,4.610700458986685
000000280779.jpg,similarity,0.1,1.2486743352790692,0.6273370981216431,0.6925765872001648,0.6342648863792419,1.9067707910144236
000000280779.jpg,similarity,0.3,1.7801635572251162,0.8556770086288452,0.6575405597686768,0.6342648863792419,1.337481458002003
000000280779.jpg,similarity,0.5,2.7438632240248073,0.7604990005493164,0.585029125213623,0.6342648863792419,0.8677312080108095
000000280779.jpg,similarity,0.7,1.5629817911673125,0.6195343732833862,0.8984599709510803,0.6342648863792419,1.5233291670156177
000000280779.jpg,norm,0.1,0.8680645835819554,0.6954237818717957,0.6239466667175293,0.6342648863792419,2.742809457995463
000000280779.jpg,norm,0.3,1.5542431034714053,0.6393134593963623,0.8282895088195801,0.6342648863792419,1.5318940419820137
000000280779.jpg,norm,0.5,1.4608038004940884,0.7716142535209656,0.7250676155090332,0.6342648863792419,1.6298805830010679
